Unnamed: 0,Address,Price,Price Type,Latitude,Longitude,Beds,Baths,Date,Neighborhood,Beds_Category,Price Tag
2770,"3685 Phillips Avenue, Burnaby",2828800.0,For Sale,49.2511965,-122.9492083,6.0,5.0,25-Mar-25,Burnaby,4+,Fair price
2775,"201 - 650 2nd Street, North Vancouver",1549000.0,For Sale,49.3078232,-123.0605637,3.0,3.0,25-Mar-25,North Vancouver,3.0,Fair price
2776,"173 - 3637 Sheffield Avenue, Coquitlam",1268000.0,For Sale,49.2994887,-122.7309937,4.0,3.0,25-Mar-25,Coquitlam,4+,Lower priced
2777,"101 - 3637 Sheffield Avenue, Coquitlam",1378000.0,For Sale,49.2994887,-122.7309937,4.0,4.0,25-Mar-25,Coquitlam,4+,Lower priced
2779,"174 - 3637 Sheffield Avenue, Coquitlam",1368000.0,For Sale,49.2994887,-122.7309937,3.0,3.0,25-Mar-25,Coquitlam,3.0,Over priced
2780,"4022 30th Avenue, Vancouver",6590000.0,For Sale,49.2450182,-123.1943993,4.0,6.0,25-Mar-25,Dunbar-Southlands,4+,Over priced
2781,"103 - 323 Jervis Street, Vancouver",2988800.0,For Sale,49.2906045,-123.1239174,2.0,3.0,25-Mar-25,Downtown,2.0,Over priced
2782,"2102 - 13303 Central Avenue, Surrey",545000.0,For Sale,49.1908526,-122.8538101,2.0,1.0,25-Mar-25,Surrey,2.0,Lower priced
2783,"1503 - 485 42nd Avenue, Vancouver",1858000.0,For Sale,49.2331811,-123.115791,2.0,2.0,25-Mar-25,Oakridge,2.0,Fair price
2784,"108 - 1990 Kent Avenue South , Vancouver",815000.0,For Sale,49.2068786,-123.066802,3.0,3.0,25-Mar-25,Victoria-Fraserview,3.0,Lower priced
2785,"103 - 1508 Mariner Walk, Vancouver",498000.0,For Sale,49.2699916,-123.1392084,2.0,2.0,25-Mar-25,Fairview,2.0,Lower priced
2786,"885 Highland Drive, West Vancouver",3798888.0,For Sale,49.3445613,-123.1415324,3.0,3.0,25-Mar-25,West Vancouver,3.0,Fair price
2787,"16731 19a Avenue, Surrey",1979000.0,For Sale,49.0374176,-122.7590531,0.0,0.0,25-Mar-25,Surrey,0.0,Over priced
2788,"6202 148 Street, Surrey",1350000.0,For Sale,49.1156182,-122.8119159,5.0,5.0,25-Mar-25,Surrey,4+,Fair price
2789,"101 - 1154 Westwood Street, Coquitlam",509900.0,For Sale,49.28107,-122.7911,3.0,1.0,25-Mar-25,Coquitlam,3.0,Lower priced
2790,"116 - 9151 No. 5 Road, Richmond",749800.0,For Sale,49.1463021,-123.0924151,2.0,2.0,25-Mar-25,Richmond,2.0,Fair price
2791,"10 - 7250 122 Street, Surrey",999000.0,For Sale,49.1348469,-122.8841776,4.0,3.0,25-Mar-25,Surrey,4+,Lower priced
2792,"6 - 12070 76 Avenue, Surrey",925000.0,For Sale,49.1410765,-122.8885026,3.0,2.0,25-Mar-25,Surrey,3.0,Fair price
2793,"2306 - 657 Whiting Way, Coquitlam",599900.0,For Sale,49.25715,-122.89124,3.0,2.0,25-Mar-25,Coquitlam,3.0,Lower priced
2796,"3471 Newmore Avenue, Richmond",2890000.0,For Sale,49.1549939,-123.1901756,5.0,6.0,25-Mar-25,Richmond,4+,Over priced
2797,"508 - 3465 146a Street, Surrey",699900.0,For Sale,49.065373,-122.8168463,2.0,2.0,25-Mar-25,Surrey,2.0,Fair price
2801,"307 - 1010 Richards Street, Vancouver",898000.0,For Sale,49.277705,-123.1211252,2.0,2.0,25-Mar-25,Downtown,2.0,Fair price
2802,"601 - 2105 46th Avenue, Vancouver",4119800.0,For Sale,49.2287644,-123.0636046,4.0,2.0,25-Mar-25,Victoria-Fraserview,4+,Over priced
2803,"28 - 9521 Cardston Court, Burnaby",898000.0,For Sale,49.2485481,-122.8989004,2.0,2.0,25-Mar-25,Burnaby,2.0,Fair price
2804,"110 - 13963 105 Boulevard, Surrey",495000.0,For Sale,49.1944683,-122.8353715,1.0,1.0,25-Mar-25,Surrey,1.0,Fair price
2805,"2064 150 Street, Surrey",1799000.0,For Sale,49.0393932,-122.8063572,4.0,3.0,25-Mar-25,Surrey,4+,Fair price
2806,"15833 108 Avenue, Surrey",1958000.0,For Sale,49.1990773,-122.7832459,8.0,6.0,25-Mar-25,Surrey,4+,Fair price
2807,"2902 Paul Lake Court, Coquitlam",2288888.0,For Sale,49.2600441,-122.8062873,3.0,3.0,25-Mar-25,Coquitlam,3.0,Over priced
2808,"13383 14a Avenue, Surrey",2080000.0,For Sale,49.0291125,-122.8511722,4.0,4.0,25-Mar-25,Surrey,4+,Over priced
2809,"11538 96a Avenue, Surrey",1249900.0,For Sale,49.1780193,-122.9030472,2.0,3.0,25-Mar-25,Surrey,2.0,Over priced
2810,"7 - 19250 65 Avenue, Surrey",784999.0,For Sale,49.1213929,-122.6900255,3.0,2.0,25-Mar-25,Surrey,3.0,Lower priced
2811,"501 - 888 Bute Street, Vancouver",1175000.0,For Sale,49.2847353,-123.1286917,1.0,1.0,25-Mar-25,West End,1.0,Over priced
2812,"B2G2 - 3588 Wayburne Drive, Burnaby",1318800.0,For Sale,49.2522539,-122.9944972,3.0,2.0,25-Mar-25,Burnaby,3.0,Fair price
2814,"1707 - 13685 102 Avenue, Surrey",488800.0,For Sale,49.1880367,-122.8437515,1.0,1.0,24-Mar-25,Surrey,1.0,Fair price
2815,"1603 - 2378 Alpha Avenue, Burnaby",875000.0,For Sale,49.2631422,-123.0002168,2.0,2.0,24-Mar-25,Burnaby,2.0,Fair price
2816,"203 - 2250 3rd Avenue, Vancouver",788000.0,For Sale,49.2687963,-123.1562318,3.0,2.0,24-Mar-25,Kitsilano,3.0,Lower priced
2817,"1802 - 8 Smithe Mews, Vancouver",2588888.0,For Sale,49.2740047,-123.112135,2.0,2.0,24-Mar-25,Downtown,2.0,Over priced
2818,"405 - 6480 195a Street, Surrey",625000.0,For Sale,49.1203965,-122.6808228,2.0,2.0,24-Mar-25,Surrey,2.0,Fair price
2821,"502 - 6080 Iona Drive, Vancouver",2890000.0,For Sale,49.2703413,-123.2526958,3.0,4.0,24-Mar-25,others,3.0,Over priced
2822,"706 - 1238 Seymour Street, Vancouver",756000.0,For Sale,49.2758756,-123.1258969,3.0,4.0,24-Mar-25,Downtown,3.0,Fair price
2823,"101 - 320 2nd Street, North Vancouver",789000.0,For Sale,49.3099345,-123.0707197,2.0,1.0,24-Mar-25,North Vancouver,2.0,Lower priced
2824,"2893 Neptune Crescent, Burnaby",949999.0,For Sale,49.2581406,-122.9106087,3.0,2.0,24-Mar-25,Burnaby,3.0,Fair price
2825,"5182 Lorraine Avenue, Burnaby",1799000.0,For Sale,49.2374445,-123.0220775,2.0,1.0,24-Mar-25,Burnaby,2.0,Over priced
2826,"2 - 3858 13th Avenue, Vancouver",2288000.0,For Sale,49.2606129,-123.1896425,4.0,4.0,24-Mar-25,West Point Grey,4+,Lower priced
2827,"1 - 3858 13th Avenue, Vancouver",2288000.0,For Sale,49.2606129,-123.1896425,3.0,4.0,24-Mar-25,West Point Grey,3.0,Lower priced
2828,"306 - 10240 Ryan Road, Richmond",658800.0,For Sale,49.1356582,-123.122857,3.0,4.0,24-Mar-25,Richmond,3.0,Lower priced
2829,"14171 60 Avenue, Surrey",1299900.0,For Sale,49.1120131,-122.8294328,2.0,2.0,24-Mar-25,Surrey,2.0,Over priced
2830,"306 - 2508 Watson Street, Vancouver",599000.0,For Sale,49.2626101,-123.1002253,5.0,4.0,24-Mar-25,Mount Pleasant,4+,Lower priced
2831,"1608 - 1189 Howe Street, Vancouver",750000.0,For Sale,49.2782865,-123.1267569,1.0,1.0,24-Mar-25,Downtown,1.0,Fair price
2832,"509 - 6733 Buswell Street, Richmond",699999.0,For Sale,49.1645533,-123.1340706,2.0,2.0,24-Mar-25,Richmond,2.0,Fair price
2833,"1106 - 10333 133 Street, Surrey",457110.0,For Sale,49.1905171,-122.8554685,1.0,1.0,24-Mar-25,Surrey,1.0,Fair price
2834,"109 3883 Laurel Street, Burnaby",549900.0,For Sale,49.2543792,-123.0185723,1.0,1.0,24-Mar-25,Burnaby,1.0,Lower priced
2835,"4069 Clinton Street, Burnaby",3100000.0,For Sale,49.2130164,-123.0135182,7.0,8.0,24-Mar-25,Burnaby,4+,Over priced
2836,"4005 - 3809 Evergreen Place, Burnaby",999900.0,For Sale,49.2498579,-122.8940588,2.0,2.0,24-Mar-25,Burnaby,2.0,Over priced
2837,"210 - 8651 Westminster Highway, Richmond",525000.0,For Sale,49.1705318,-123.1273046,2.0,1.0,24-Mar-25,Richmond,2.0,Lower priced
2838,"516 - 3596 Malsum Drive, North Vancouver",559900.0,For Sale,49.3112441,-122.9723132,1.0,1.0,24-Mar-25,others,1.0,Lower priced
2839,"1852 Tatlow Avenue, North Vancouver",1990000.0,For Sale,49.3265995,-123.1171804,5.0,3.0,24-Mar-25,others,4+,Lower priced
2840,"4 - 5091 Buxton Street, Burnaby",2080000.0,For Sale,49.2346449,-122.9905746,6.0,5.0,24-Mar-25,Burnaby,4+,Fair price
2841,"2102 - 505 Nelson Street, Coquitlam",949000.0,For Sale,49.2494204,-122.8649479,4.0,2.0,24-Mar-25,Coquitlam,4+,Lower priced
2842,"5439 Indian River Drive, North Vancouver",5499000.0,For Sale,49.3411845,-122.9232558,4.0,3.0,24-Mar-25,others,4+,Over priced
2843,"601 - 8033 Saba Road , Richmond",745000.0,For Sale,49.1693121,-123.1352121,4.0,4.0,24-Mar-25,Richmond,4+,Lower priced
2844,"18 - 7700 Abercrombie Drive, Richmond",1090000.0,For Sale,49.1568499,-123.137992,2.0,2.0,24-Mar-25,Richmond,2.0,Over priced
2845,"206 - 8750 University Crescent, Burnaby",748800.0,For Sale,49.2797351,-122.9105226,2.0,2.0,24-Mar-25,Burnaby,2.0,Fair price
2846,"114 - 14154 103 Avenue, Surrey",749900.0,For Sale,49.1893561,-122.8294531,2.0,2.0,24-Mar-25,Surrey,2.0,Fair price
2847,"166 - 1290 Mitchell Street, Coquitlam",1198800.0,For Sale,49.2903766,-122.7411857,1.0,1.0,24-Mar-25,Coquitlam,1.0,Over priced
2848,"327 - 13897 Fraser Highway, Surrey",449900.0,For Sale,49.1807185,-122.8376459,3.0,3.0,24-Mar-25,Surrey,3.0,Lower priced
2849,"306 - 7638 Cambie Street, Vancouver",799999.0,For Sale,49.2156776,-123.1164036,2.0,2.0,24-Mar-25,Marpole,2.0,Fair price
2850,"1000 - 4825 Hazel Street, Burnaby",799900.0,For Sale,49.2286025,-122.995581,2.0,2.0,24-Mar-25,Burnaby,2.0,Fair price
2851,"302 - 275 2nd Street, North Vancouver",549000.0,For Sale,49.3099406,-123.0724355,3.0,3.0,24-Mar-25,North Vancouver,3.0,Lower priced
2852,"3910 - 6098 Station Street, Burnaby",949000.0,For Sale,49.2275577,-123.0028731,1.0,1.0,24-Mar-25,Burnaby,1.0,Over priced
2853,"2701 - 6688 Arcola Street, Burnaby",843000.0,For Sale,49.2190513,-122.9658204,2.0,2.0,24-Mar-25,Burnaby,2.0,Fair price
2854,"409 - 8183 121a Street, Surrey",628000.0,For Sale,49.1518312,-122.8872084,2.0,2.0,24-Mar-25,Surrey,2.0,Fair price
2855,"3502 - 6000 Mckay Avenue, Burnaby",999888.0,For Sale,49.2291698,-123.0028825,2.0,2.0,24-Mar-25,Burnaby,2.0,Over priced
2856,"501 - 11077 Ravine Road, Surrey",599000.0,For Sale,49.2040616,-122.8542636,2.0,2.0,24-Mar-25,Surrey,2.0,Fair price
2857,"2131 Fraserview Drive, Vancouver",2299000.0,For Sale,49.2117006,-123.0635408,3.0,2.0,24-Mar-25,Victoria-Fraserview,3.0,Over priced
2858,"3542 Point Grey Road, Vancouver",715000.0,For Sale,49.271839,-123.1826432,1.0,1.0,24-Mar-25,Kitsilano,1.0,Fair price
2859,"402 - 6328 Cambie Street, Vancouver",889000.0,For Sale,49.2275586,-123.115608,1.0,1.0,24-Mar-25,Oakridge,1.0,Fair price
2860,"1 - 5840 Dover Crescent, Richmond",1296666.0,For Sale,49.1720192,-123.1595665,4.0,4.0,24-Mar-25,Richmond,4+,Lower priced
2861,"314 - 665 6th Avenue, Vancouver",849000.0,For Sale,49.2655012,-123.0895563,2.0,2.0,24-Mar-25,Mount Pleasant,2.0,Lower priced
2862,"2004 - 1251 Cardero Street, Vancouver",459000.0,For Sale,49.2849938,-123.1398662,1.0,1.0,24-Mar-25,West End,1.0,Lower priced
2863,"70 - 1338 Hames Crescent, Coquitlam",1072000.0,For Sale,49.2938374,-122.7544297,3.0,3.0,24-Mar-25,Coquitlam,3.0,Fair price
2864,"12644 27a Avenue, Surrey",2298000.0,For Sale,49.0519302,-122.8717905,3.0,3.0,24-Mar-25,Surrey,3.0,Over priced
2865,"6337 Leibly Avenue, Burnaby",2688000.0,For Sale,49.227282,-122.9595906,6.0,5.0,24-Mar-25,Burnaby,4+,Fair price
2866,"2558 6th Avenue, Vancouver",1995000.0,For Sale,49.2645676,-123.0532121,3.0,3.0,24-Mar-25,Hastings-Sunrise,3.0,Fair price
2867,"702 - 638 Beach Crescent, Vancouver",1598000.0,For Sale,49.2734086,-123.1301951,2.0,2.0,24-Mar-25,Downtown,2.0,Over priced
2868,"106 - 503 16th Avenue, Vancouver",718000.0,For Sale,49.2571185,-123.1153429,1.0,1.0,24-Mar-25,Fairview,1.0,Fair price
2869,"1703 - 120 Milross Avenue, Vancouver",799900.0,For Sale,49.2759389,-123.1016465,2.0,1.0,24-Mar-25,Downtown,2.0,Lower priced
2870,"1803 - 8189 Cambie Street, Vancouver",950000.0,For Sale,49.2104091,-123.1176156,2.0,2.0,24-Mar-25,Marpole,2.0,Fair price
2871,"55 - 15255 Sitka Drive, Surrey",919000.0,For Sale,49.1437308,-122.7957507,4.0,3.0,24-Mar-25,Surrey,4+,Lower priced
2872,"1003 - 1777 7th Avenue, Vancouver",1299000.0,For Sale,49.2643722,-123.0680939,2.0,2.0,24-Mar-25,Grandview-Woodland,2.0,Fair price
2873,"803 - 555 Sydney Avenue, Coquitlam",669900.0,For Sale,49.2483821,-122.8888596,1.0,1.0,24-Mar-25,Coquitlam,1.0,Fair price
2874,"1107 - 200 Klahanie Court, West Vancouver",799000.0,For Sale,49.3255228,-123.1247727,1.0,1.0,24-Mar-25,West Vancouver,1.0,Fair price
2875,"5302 - 4670 Assembly Way, Burnaby",1448000.0,For Sale,49.2282962,-123.0025364,2.0,3.0,24-Mar-25,Burnaby,2.0,Over priced
2876,"3429 Dundas Street, Vancouver",1275000.0,For Sale,49.2850195,-123.0300253,4.0,2.0,24-Mar-25,Hastings-Sunrise,4+,Lower priced
2877,"718 - 3557 Sawmill Crescent, Vancouver",869000.0,For Sale,49.2059698,-123.0295737,2.0,2.0,24-Mar-25,Killarney,2.0,Fair price
2878,"409 - 128 8th Street, North Vancouver",868800.0,For Sale,49.3186865,-123.0738288,2.0,2.0,24-Mar-25,North Vancouver,2.0,Fair price
2879,"4 - 2780 150 Street, Surrey",1079900.0,For Sale,49.0520647,-122.8064006,2.0,3.0,24-Mar-25,Surrey,2.0,Over priced
2880,"5954 168th Street, Surrey",1648000.0,For Sale,49.1107741,-122.7562771,7.0,5.0,24-Mar-25,Surrey,4+,Fair price
2881,"6474 131a Street, Surrey",1959000.0,For Sale,49.1206028,-122.8575005,7.0,6.0,24-Mar-25,Surrey,4+,Fair price
2882,"11696 95 Avenue, Delta",1459888.0,For Sale,49.174747,-122.8980996,6.0,4.0,24-Mar-25,Delta,4+,Fair price
2883,"3202 - 501 Pacific Street, Vancouver",1120800.0,For Sale,49.274293,-123.1273571,2.0,2.0,24-Mar-25,Downtown,2.0,Fair price
2884,"803 - 2385 Emery Court, North Vancouver",1799900.0,For Sale,49.3304948,-123.0401569,2.0,2.0,24-Mar-25,others,2.0,Over priced
2885,"402 - 645 Como Lake Avenue, Coquitlam",599000.0,For Sale,49.263947,-122.8842334,2.0,2.0,24-Mar-25,Coquitlam,2.0,Lower priced
2886,"401 - 3463 Crowley Drive, Vancouver",599000.0,For Sale,49.2368909,-123.0308978,2.0,2.0,24-Mar-25,Renfrew-Collingwood,2.0,Lower priced
2887,"004 - 9288 University Crescent, Burnaby",599000.0,For Sale,49.278499,-122.9037656,2.0,2.0,24-Mar-25,Burnaby,2.0,Lower priced
2888,"902 - 955 Hastings Street, Vancouver",619999.0,For Sale,49.281249,-123.0833468,1.0,1.0,24-Mar-25,Strathcona,1.0,Fair price
2889,"320 - 1195 Pipeline Road, Coquitlam",609999.0,For Sale,49.2838367,-122.7849892,2.0,2.0,24-Mar-25,Coquitlam,2.0,Lower priced
2891,"31 - 14541 Winter Crescent, Surrey",818000.0,For Sale,49.0678307,-122.8182856,2.0,3.0,24-Mar-25,Surrey,2.0,Over priced
2892,"1805 - 555 Delestre Avenue, Coquitlam",565000.0,For Sale,49.24231,-122.88906,2.0,1.0,24-Mar-25,Coquitlam,2.0,Lower priced
2893,"204 - 3156 Dayanee Springs Boulevard, Coquitlam",889000.0,For Sale,49.2935902,-122.7816921,2.0,2.0,24-Mar-25,Coquitlam,2.0,Fair price
2894,"404 - 9644 134 Street, Surrey",560000.0,For Sale,49.1778346,-122.8507396,2.0,1.0,24-Mar-25,Surrey,2.0,Lower priced
2895,"2072 128 Street, Surrey",1999900.0,For Sale,49.0394886,-122.8671222,4.0,4.0,24-Mar-25,Surrey,4+,Fair price
2896,"2306 - 1028 Barclay Street, Vancouver",1299900.0,For Sale,49.2822897,-123.1259317,2.0,2.0,24-Mar-25,West End,2.0,Fair price
2897,"757 18th Street, North Vancouver",2599000.0,For Sale,49.3247648,-123.0521209,5.0,3.0,24-Mar-25,North Vancouver,4+,Over priced
2898,"10048 Scott Road, Surrey",2550000.0,For Sale,49.1852615,-122.8909252,5.0,3.0,24-Mar-25,Surrey,4+,Over priced
2899,"6511 Francis Road, Richmond",3180000.0,For Sale,49.1486128,-123.1524709,3.0,1.0,24-Mar-25,Richmond,3.0,Over priced
2901,"302 - 175 4th Street, North Vancouver",569000.0,For Sale,49.3128646,-123.0739039,1.0,1.0,24-Mar-25,North Vancouver,1.0,Lower priced
2902,"202 - 3590 39 Avenue, Vancouver",1869000.0,For Sale,49.2360592,-123.1850586,3.0,2.0,24-Mar-25,Dunbar-Southlands,3.0,Lower priced
2904,"1005 - 13725 George Junction , Surrey",448000.0,For Sale,49.1814842,-122.8427508,6.0,5.0,24-Mar-25,Surrey,4+,Lower priced
2905,"2402 - 1239 Georgia Street, Vancouver",998000.0,For Sale,49.2876944,-123.1257207,4.0,4.0,24-Mar-25,Downtown,4+,Fair price
2906,"3505 - 4880 Lougheed Highway, Burnaby",668000.0,For Sale,49.2652118,-122.9944925,1.0,1.0,24-Mar-25,Burnaby,1.0,Fair price
2907,"34 - 6111 Tiffany Boulevard, Richmond",898800.0,For Sale,49.1692633,-123.168408,1.0,1.0,24-Mar-25,Richmond,1.0,Over priced
2908,"2028 Trutch Street, Vancouver",998000.0,For Sale,49.2681735,-123.1755863,2.0,2.0,24-Mar-25,Kitsilano,2.0,Fair price
2909,"221 - 8600 General Currie Road, Richmond",666800.0,For Sale,49.158624,-123.1276553,2.0,2.0,24-Mar-25,Richmond,2.0,Fair price
2910,"3501 - 2388 Madison Avenue, Burnaby",899900.0,For Sale,49.2625632,-122.9997653,2.0,2.0,24-Mar-25,Burnaby,2.0,Fair price
2911,"4685 Smith Avenue, Burnaby",2350000.0,For Sale,49.2432423,-123.020249,8.0,5.0,24-Mar-25,Burnaby,4+,Fair price
2912,"703 - 728 Farrow Street, Coquitlam",749900.0,For Sale,49.262119,-122.8912601,2.0,2.0,24-Mar-25,Coquitlam,2.0,Fair price
2913,"103 - 13308 Central Avenue, Surrey",669900.0,For Sale,49.1903528,-122.853569,1.0,2.0,24-Mar-25,Surrey,1.0,Over priced
2914,"465 - 108 1st Avenue, Vancouver",749900.0,For Sale,49.2700879,-123.1069769,1.0,1.0,24-Mar-25,Mount Pleasant,1.0,Fair price
2915,"905 - 1009 Harwood Street, Vancouver",875000.0,For Sale,49.2780373,-123.1314324,1.0,1.0,24-Mar-25,West End,1.0,Fair price
2916,"7879 Welsley Drive, Burnaby",2188800.0,For Sale,49.2329601,-122.9476605,5.0,3.0,24-Mar-25,Burnaby,4+,Fair price
2917,"975 Beatty Street, Vancouver",1369000.0,For Sale,49.2759499,-123.1167845,4.0,3.0,24-Mar-25,Downtown,4+,Over priced
2918,"311 - 939 Homer Street, Vancouver",585000.0,For Sale,49.2781193,-123.1195022,2.0,3.0,24-Mar-25,Downtown,2.0,Lower priced
2919,"1102 - 1277 Melville Street, Vancouver",1519000.0,For Sale,49.288678,-123.1251431,2.0,2.0,24-Mar-25,Downtown,2.0,Fair price
2920,"1 - 3111 Corvette Way Way, Richmond",739999.0,For Sale,49.1902885,-123.1337851,3.0,3.0,24-Mar-25,Richmond,3.0,Lower priced
2921,"214 - 2970 King George Boulevard, Surrey",599900.0,For Sale,49.0565243,-122.8050003,2.0,2.0,24-Mar-25,Surrey,2.0,Fair price
2922,"1988 Nanaimo Street, Vancouver",1749900.0,For Sale,49.2668922,-123.0562178,6.0,4.0,24-Mar-25,Hastings-Sunrise,4+,Fair price
2923,"9063 162a Street, Surrey",2648800.0,For Sale,49.1675795,-122.7719305,8.0,5.0,24-Mar-25,Surrey,4+,Over priced
2924,"3837 Angus Drive, Vancouver",6480000.0,For Sale,49.2512686,-123.1460321,8.0,4.0,24-Mar-25,Shaughnessy,4+,Fair price
2925,"3584 22nd Avenue, Vancouver",2650000.0,For Sale,49.2503803,-123.0266944,3.0,3.0,24-Mar-25,Renfrew-Collingwood,3.0,Over priced
2926,"1105 - 1255 Seymour Street, Vancouver",589990.0,For Sale,49.276163,-123.1264541,1.0,1.0,24-Mar-25,Downtown,1.0,Lower priced
2927,"609 - 7388 Kingsway , Burnaby",629000.0,For Sale,49.2184967,-122.9495795,1.0,1.0,24-Mar-25,Burnaby,1.0,Fair price
2928,"1103 - 989 Beatty Street, Vancouver",799900.0,For Sale,49.2758288,-123.1171714,1.0,1.0,24-Mar-25,Downtown,1.0,Over priced
2929,"2789 Cranley Drive, Surrey",1495000.0,For Sale,49.0525357,-122.7941857,5.0,4.0,24-Mar-25,Surrey,4+,Fair price
2930,"1328 Confidential , Surrey",399900.0,For Sale,49.1913466,-122.8490125,2.0,3.0,24-Mar-25,Surrey,2.0,Lower priced
2931,"401 - 231 Pender Street, Vancouver",673000.0,For Sale,49.2817553,-123.1102391,2.0,1.0,24-Mar-25,Downtown,2.0,Lower priced
2932,"508 - 588 Broughton Street, Vancouver",599000.0,For Sale,49.289594,-123.1268011,1.0,1.0,24-Mar-25,Downtown,1.0,Lower priced
2933,"307 - 531 Beatty Street, Vancouver",825000.0,For Sale,49.2806021,-123.1098174,2.0,1.0,24-Mar-25,Downtown,2.0,Lower priced
2934,"2706 - 438 Seymour Street, Vancouver",548000.0,For Sale,49.2841429,-123.1134287,3.0,4.0,24-Mar-25,Downtown,3.0,Lower priced
2935,"205 - 5270 Oakmount Crescent, Burnaby",799900.0,For Sale,49.23189,-122.98674,1.0,1.0,24-Mar-25,Burnaby,1.0,Over priced
2936,"203 - 1718 Venables Street, Vancouver",799000.0,For Sale,49.2765293,-123.0690697,4.0,2.0,24-Mar-25,Grandview-Woodland,4+,Lower priced
2938,"115 - 13898 64 Avenue, Surrey",798800.0,For Sale,49.1173812,-122.8388355,5.0,5.0,24-Mar-25,Surrey,4+,Lower priced
2939,"7058 Patterson Avenue, Burnaby",2599000.0,For Sale,49.2196458,-123.012056,4.0,4.0,24-Mar-25,Burnaby,4+,Fair price
2940,"308 Sasamat Lane, North Vancouver",2198000.0,For Sale,49.3530113,-122.909487,4.0,3.0,24-Mar-25,others,4+,Fair price
2941,"1 - 8428 Park Road, Richmond",1299000.0,For Sale,49.1645873,-123.13046,3.0,3.0,24-Mar-25,Richmond,3.0,Fair price
2943,"407 - 1858 5th Avenue, Vancouver",899000.0,For Sale,49.2668379,-123.1468815,1.0,1.0,24-Mar-25,Kitsilano,1.0,Over priced
2944,"7921 Burnfield Crescent, Burnaby",1998000.0,For Sale,49.2364126,-122.9484019,3.0,3.0,24-Mar-25,Burnaby,3.0,Over priced
2945,"901 - 112 13 Street, North Vancouver",735000.0,For Sale,49.3201125,-123.0716084,1.0,1.0,24-Mar-25,North Vancouver,1.0,Fair price
2946,"301 - 3288 Capilano Crescent, North Vancouver",1849000.0,For Sale,49.339012,-123.1153378,3.0,3.0,24-Mar-25,others,3.0,Fair price
2947,"601 - 6188 No. 3 Road, Richmond",885000.0,For Sale,49.1681421,-123.1362286,2.0,2.0,24-Mar-25,Richmond,2.0,Fair price
2948,"614 - 4101 Yew Street, Vancouver",1048000.0,For Sale,49.2498458,-123.1558288,2.0,2.0,24-Mar-25,Arbutus Ridge,2.0,Lower priced
2949,"37 - 15151 34 Avenue, Surrey",1149000.0,For Sale,49.0642971,-122.8016936,3.0,4.0,24-Mar-25,Surrey,3.0,Fair price
2951,"1701 - 565 Smithe Street, Vancouver",980000.0,For Sale,49.2795653,-123.1197934,1.0,1.0,24-Mar-25,Downtown,1.0,Over priced
2952,"304 - 1388 Nelson Street, Vancouver",799000.0,For Sale,49.2852898,-123.132946,2.0,2.0,24-Mar-25,West End,2.0,Lower priced
2953,"202 - 2626 Alberta Street, Vancouver",779000.0,For Sale,49.2619324,-123.1106517,1.0,1.0,24-Mar-25,Mount Pleasant,1.0,Fair price
2954,"23 - 6300 Alder Street, Richmond",1088000.0,For Sale,49.16697,-123.117759,3.0,3.0,24-Mar-25,Richmond,3.0,Fair price
2955,"311 - 2033 10th Avenue, Vancouver",780000.0,For Sale,49.2629988,-123.1519143,1.0,1.0,24-Mar-25,Kitsilano,1.0,Fair price
2956,"1903 - 4433 Alaska Street, Burnaby",699000.0,For Sale,49.2628202,-123.0041474,1.0,1.0,24-Mar-25,Burnaby,1.0,Fair price
2958,"111 - 1236 8th Avenue, Vancouver",899000.0,For Sale,49.2637395,-123.1115355,2.0,1.0,24-Mar-25,Mount Pleasant,2.0,Lower priced
2959,"5206 - 4880 Lougheed Highway, Burnaby",1258000.0,For Sale,49.2652118,-122.9944925,2.0,2.0,24-Mar-25,Burnaby,2.0,Over priced
2960,"211 - 10828 139a Street, Surrey",649900.0,For Sale,49.1995333,-122.8353575,2.0,2.0,24-Mar-25,Surrey,2.0,Fair price
2961,"2401 - 10428 Whalley Boulevard, Surrey",539900.0,For Sale,49.19237,-122.8415042,1.0,1.0,24-Mar-25,Surrey,1.0,Fair price
2962,"1115 33rd Avenue, Vancouver",1660000.0,For Sale,49.2404349,-123.0823864,2.0,2.0,24-Mar-25,Kensington-Cedar Cottage,2.0,Over priced
2963,"209 - 6860 Rumble Street, Burnaby",669000.0,For Sale,49.2135707,-122.9614748,2.0,2.0,24-Mar-25,Burnaby,2.0,Lower priced
2964,"420 - 13228 Old Yale Road, Surrey",439900.0,For Sale,49.1872768,-122.8558792,1.0,1.0,24-Mar-25,Surrey,1.0,Lower priced
2965,"1508 - 688 Abbott St. Street, Vancouver",685000.0,For Sale,49.278892,-123.1074245,1.0,1.0,24-Mar-25,Downtown,1.0,Fair price
2966,"326 - 4033 May Drive, Richmond",599000.0,For Sale,49.1839318,-123.1180591,2.0,1.0,24-Mar-25,Richmond,2.0,Lower priced
2967,"420 - 9551 Alexandra Road, Richmond",749999.0,For Sale,49.1790386,-123.1176741,2.0,1.0,24-Mar-25,Richmond,2.0,Fair price
2968,"2742 5th Avenue, Vancouver",1988000.0,For Sale,49.2654842,-123.0485346,5.0,4.0,24-Mar-25,Hastings-Sunrise,4+,Fair price
2970,"9560 Parksville Drive, Richmond",1799000.0,For Sale,49.1450163,-123.1739957,3.0,2.0,24-Mar-25,Richmond,3.0,Over priced
