Date,Area,Benchmark,Price Index,1 Month +/-,6 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-
2023-05,West Vancouver,"$1,310,500",252.7,3.2,3.7,2.1,24.4,0.6
2023-06,West Vancouver,Residential - All Types,,,,,,
2023-06,West Vancouver,"$2,646,700",285.6,3.3,3.9,-8.4,21.4,0.1
2023-06,West Vancouver,Detached,,,,,,
2023-06,West Vancouver,"$3,220,200",300.1,3.8,4.5,-7.5,22.4,2.9
2023-06,West Vancouver,Apartment,,,,,,
2023-06,West Vancouver,"$1,350,200",260.4,3.0,11.3,6.3,31.3,2.6
2023-07,West Vancouver,Residential - All Types,,,,,,
2023-07,West Vancouver,"$2,645,600",285.5,0.0,5.6,-5.3,19.1,3.4
2023-07,West Vancouver,Detached,,,,,,
2023-07,West Vancouver,"$3,229,600",301.0,0.3,6.5,-4.0,20.5,6.6
2023-07,West Vancouver,Apartment,,,,,,
2023-07,West Vancouver,"$1,355,700",261.5,0.4,11.8,7.9,29.3,4.9
2023-08,West Vancouver,Residential - All Types,,,,,,
2023-08,West Vancouver,"$2,655,600",286.5,0.4,7.3,-3.7,15.2,5.7
2023-08,West Vancouver,Detached,,,,,,
2023-08,West Vancouver,"$3,259,000",303.7,0.9,9.9,-2.3,17.3,9.1
2023-08,West Vancouver,Apartment,,,,,,
2023-08,West Vancouver,"$1,366,700",263.6,0.8,5.0,9.6,29.4,9.2
2023-09,West Vancouver,Residential - All Types,,,,,,
2023-09,West Vancouver,"$2,649,600",285.9,-0.2,6.2,-1.4,14.1,8.5
2023-09,West Vancouver,Detached,,,,,,
2023-09,West Vancouver,"$3,264,800",304.2,0.2,7.6,0.1,17.5,12.6
2023-09,West Vancouver,Apartment,,,,,,
2023-09,West Vancouver,"$1,342,800",259.0,-1.7,9.8,11.5,19.5,11.2
2023-10,West Vancouver,Residential - All Types,,,,,,
2023-10,West Vancouver,"$2,656,400",286.6,0.2,4.8,-2.1,12.8,9.3
2023-10,West Vancouver,Detached,,,,,,
2023-10,West Vancouver,"$3,305,600",308.0,1.2,7.7,0.0,17.6,13.9
2023-10,West Vancouver,Apartment,,,,,,
2023-10,West Vancouver,"$1,299,200",250.6,-3.2,2.3,7.9,11.7,7.7
2023-11,West Vancouver,Residential - All Types,,,,,,
2023-11,West Vancouver,"$2,552,600",275.4,-3.9,-0.4,-1.4,6.0,8.7
2023-11,West Vancouver,Detached,,,,,,
2023-11,West Vancouver,"$3,186,100",296.9,-3.6,2.7,2.2,10.2,13.3
2023-11,West Vancouver,Apartment,,,,,,
2023-11,West Vancouver,"$1,251,200",241.3,-3.7,-4.5,-1.0,9.1,6.7
2023-12,West Vancouver,Residential - All Types,,,,,,
2023-12,West Vancouver,"$2,518,900",271.8,-1.3,-4.8,-1.1,3.7,10.7
2023-12,West Vancouver,Detached,,,,,,
2023-12,West Vancouver,"$3,116,900",290.5,-2.2,-3.2,1.1,7.0,14.9
2023-12,West Vancouver,Apartment,,,,,,
2023-12,West Vancouver,"$1,280,700",247.0,2.4,-5.1,5.6,10.6,8.8
2024-01,West Vancouver,Residential - All Types,,,,,,
2024-01,West Vancouver,"$2,524,400",272.4,0.2,-4.6,0.7,1.8,13.6
2024-01,West Vancouver,Detached,,,,,,
2024-01,West Vancouver,"$3,125,100",291.2,0.2,-3.3,3.0,4.7,16.8
2024-01,West Vancouver,Apartment,,,,,,
2024-01,West Vancouver,"$1,296,500",250.0,1.2,-4.4,6.8,14.8,16.8
2024-02,West Vancouver,Residential - All Types,,,,,,
2024-02,West Vancouver,"$2,519,600",271.9,-0.2,-5.1,1.9,-2.4,19.3
2024-02,West Vancouver,Detached,,,,,,
2024-02,West Vancouver,"$3,096,400",288.5,-0.9,-5.0,4.4,0.0,21.5
2024-02,West Vancouver,Apartment,,,,,,
2024-02,West Vancouver,"$1,371,300",264.5,5.8,0.3,5.4,17.2,23.6
2024-03,West Vancouver,Residential - All Types,,,,,,
2024-03,West Vancouver,"$2,623,300",283.0,4.1,-1.0,5.1,-0.8,22.8
2024-03,West Vancouver,Detached,,,,,,
2024-03,West Vancouver,"$3,262,800",304.1,5.4,0.0,7.6,3.3,25.8
2024-03,West Vancouver,Apartment,,,,,,
2024-03,West Vancouver,"$1,345,900",259.6,-1.9,0.2,10.1,12.0,21.9
2024-04,West Vancouver,Residential - All Types,,,,,,
2024-04,West Vancouver,"$2,592,300",279.7,-1.2,-2.4,2.3,-3.5,24.6
2024-04,West Vancouver,Detached,,,,,,
2024-04,West Vancouver,"$3,243,500",302.3,-0.6,-1.9,5.7,1.2,28.5
2024-04,West Vancouver,Apartment,,,,,,
2024-04,West Vancouver,"$1,334,600",257.4,-0.8,2.7,5.1,8.6,19.4
2024-05,West Vancouver,Residential - All Types,,,,,,
2024-05,West Vancouver,"$2,648,800",285.8,2.2,3.8,3.4,-2.6,26.0
2024-05,West Vancouver,Detached,,,,,,
2024-05,West Vancouver,"$3,346,100",311.8,3.1,5.0,7.9,2.8,30.2
2024-05,West Vancouver,Apartment,,,,,,
2024-05,West Vancouver,"$1,341,100",258.6,0.5,7.2,2.3,12.4,26.0
2024-06,West Vancouver,Residential - All Types,,,,,,
2024-06,West Vancouver,"$2,640,100",284.9,-0.3,4.8,-0.2,-1.7,23.4
2024-06,West Vancouver,Detached,,,,,,
2024-06,West Vancouver,"$3,336,200",310.9,-0.3,7.0,3.6,3.8,27.4
2024-06,West Vancouver,Apartment,,,,,,
2024-06,West Vancouver,"$1,350,900",260.5,0.7,5.5,0.0,13.5,24.2
2024-07,West Vancouver,Residential - All Types,,,,,,
2024-07,West Vancouver,"$2,609,300",281.5,-1.2,3.3,-1.4,-1.5,23.4
2024-07,West Vancouver,Detached,,,,,,
2024-07,West Vancouver,"$3,328,500",310.2,-0.2,6.5,3.1,5.3,30.0
2024-07,West Vancouver,Apartment,,,,,,
2024-07,West Vancouver,"$1,282,600",247.4,-5.0,-1.0,-5.4,7.8,13.6
2024-08,West Vancouver,Residential - All Types,,,,,,
2024-08,West Vancouver,"$2,629,600",283.7,0.8,4.3,-1.0,0.2,22.5
2024-08,West Vancouver,Detached,,,,,,
2024-08,West Vancouver,"$3,382,000",315.2,1.6,9.3,3.8,7.6,30.4
2024-08,West Vancouver,Apartment,,,,,,
2024-08,West Vancouver,"$1,235,000",238.2,-3.7,-9.9,-9.6,7.8,11.6
2024-09,West Vancouver,Residential - All Types,,,,,,
2024-09,West Vancouver,"$2,550,900",275.2,-3.0,-2.8,-3.7,-4.3,19.0
2024-09,West Vancouver,Detached,,,,,,
2024-09,West Vancouver,"$3,269,200",304.7,-3.3,0.2,0.2,2.7,26.0
2024-09,West Vancouver,Apartment,,,,,,
2024-09,West Vancouver,"$1,245,400",240.2,0.8,-7.5,-7.3,3.0,16.3
2024-10,West Vancouver,Residential - All Types,,,,,,
2024-10,West Vancouver,"$2,513,100",271.2,-1.5,-3.0,-5.4,-6.2,15.5
2024-10,West Vancouver,Detached,,,,,,
2024-10,West Vancouver,"$3,225,900",300.6,-1.3,-0.6,-2.4,0.3,22.9
2024-10,West Vancouver,Apartment,,,,,,
2024-10,West Vancouver,"$1,241,500",239.4,-0.3,-7.0,-4.5,6.4,12.0
2024-11,West Vancouver,Residential - All Types,,,,,,
2024-11,West Vancouver,"$2,503,600",270.1,-0.4,-5.5,-1.9,-7.0,15.5
2024-11,West Vancouver,Detached,,,,,,
2024-11,West Vancouver,"$3,228,600",300.9,0.1,-3.5,1.3,-0.3,23.4
2024-11,West Vancouver,Apartment,,,,,,
2024-11,West Vancouver,"$1,212,500",233.8,-2.3,-9.6,-3.1,4.7,12.5
2024-12,West Vancouver,Residential - All Types,,,,,,
2024-12,West Vancouver,"$2,564,300",276.7,2.4,-2.9,1.8,-6.6,18.9
2024-12,West Vancouver,Detached,,,,,,
2024-12,West Vancouver,"$3,308,300",308.3,2.5,-0.8,6.1,0.0,27.3
2024-12,West Vancouver,Apartment,,,,,,
2024-12,West Vancouver,"$1,226,100",236.5,1.2,-9.2,-4.3,3.6,14.2
2025-01,West Vancouver,Residential - All Types,,,,,,
2025-01,West Vancouver,"$2,481,300",267.7,-3.3,-4.9,-1.7,-8.7,18.0
2025-01,West Vancouver,Detached,,,,,,
2025-01,West Vancouver,"$3,198,900",298.1,-3.3,-3.9,2.4,-2.0,26.7
2025-01,West Vancouver,Apartment,,,,,,
2025-01,West Vancouver,"$1,189,600",229.4,-3.0,-7.3,-8.2,-2.6,13.1
2005-01,Richmond,Residential - All Types,,,,,,
2005-01,Richmond,"$303,700",100.0,0.0,0.0,0.0,0.0,0.0
2005-01,Richmond,Detached,,,,,,
2005-01,Richmond,"$493,100",100.0,0.0,0.0,0.0,0.0,0.0
2005-01,Richmond,Townhouse,,,,,,
2005-01,Richmond,"$278,900",100.0,0.0,0.0,0.0,0.0,0.0
2005-01,Richmond,Apartment,,,,,,
2005-01,Richmond,"$180,100",100.0,0.0,0.0,0.0,0.0,0.0
2005-02,Richmond,Residential - All Types,,,,,,
2005-02,Richmond,"$305,500",100.6,0.6,0.0,0.0,0.0,0.0
2005-02,Richmond,Detached,,,,,,
2005-02,Richmond,"$497,000",100.8,0.8,0.0,0.0,0.0,0.0
2005-02,Richmond,Townhouse,,,,,,
2005-02,Richmond,"$280,900",100.7,0.7,0.0,0.0,0.0,0.0
2005-02,Richmond,Apartment,,,,,,
2005-02,Richmond,"$180,200",100.1,0.1,0.0,0.0,0.0,0.0
2005-03,Richmond,Residential - All Types,,,,,,
2005-03,Richmond,"$310,300",102.2,1.6,0.0,0.0,0.0,0.0
2005-03,Richmond,Detached,,,,,,
2005-03,Richmond,"$500,900",101.6,0.8,0.0,0.0,0.0,0.0
2005-03,Richmond,Townhouse,,,,,,
2005-03,Richmond,"$282,900",101.4,0.7,0.0,0.0,0.0,0.0
2005-03,Richmond,Apartment,,,,,,
2005-03,Richmond,"$187,700",104.2,4.1,0.0,0.0,0.0,0.0
2005-04,Richmond,Residential - All Types,,,,,,
2005-04,Richmond,"$312,300",102.8,0.6,0.0,0.0,0.0,0.0
2005-04,Richmond,Detached,,,,,,
2005-04,Richmond,"$504,800",102.4,0.8,0.0,0.0,0.0,0.0
2005-04,Richmond,Townhouse,,,,,,
2005-04,Richmond,"$284,900",102.2,0.8,0.0,0.0,0.0,0.0
2005-04,Richmond,Apartment,,,,,,
2005-04,Richmond,"$188,100",104.4,0.2,0.0,0.0,0.0,0.0
2005-05,Richmond,Residential - All Types,,,,,,
2005-05,Richmond,"$313,700",103.3,0.5,0.0,0.0,0.0,0.0
2005-05,Richmond,Detached,,,,,,
2005-05,Richmond,"$508,700",103.2,0.8,0.0,0.0,0.0,0.0
2005-05,Richmond,Townhouse,,,,,,
2005-05,Richmond,"$286,900",102.9,0.7,0.0,0.0,0.0,0.0
2005-05,Richmond,Apartment,,,,,,
2005-05,Richmond,"$187,400",104.1,-0.3,0.0,0.0,0.0,0.0
2005-06,Richmond,Residential - All Types,,,,,,
2005-06,Richmond,"$317,000",104.4,1.1,0.0,0.0,0.0,0.0
2005-06,Richmond,Detached,,,,,,
2005-06,Richmond,"$512,700",104.0,0.8,0.0,0.0,0.0,0.0
2005-06,Richmond,Townhouse,,,,,,
2005-06,Richmond,"$289,000",103.6,0.7,0.0,0.0,0.0,0.0
2005-06,Richmond,Apartment,,,,,,
2005-06,Richmond,"$191,000",106.1,1.9,0.0,0.0,0.0,0.0
2005-07,Richmond,Residential - All Types,,,,,,
2005-07,Richmond,"$321,500",105.9,1.4,5.9,0.0,0.0,0.0
2005-07,Richmond,Detached,,,,,,
2005-07,Richmond,"$520,500",105.6,1.5,5.6,0.0,0.0,0.0
2005-07,Richmond,Townhouse,,,,,,
2005-07,Richmond,"$291,500",104.5,0.9,4.5,0.0,0.0,0.0
2005-07,Richmond,Apartment,,,,,,
2005-07,Richmond,"$194,300",107.9,1.7,7.9,0.0,0.0,0.0
2005-08,Richmond,Residential - All Types,,,,,,
2005-08,Richmond,"$322,800",106.3,0.4,5.7,0.0,0.0,0.0
2005-08,Richmond,Detached,,,,,,
2005-08,Richmond,"$528,400",107.2,1.5,6.3,0.0,0.0,0.0
2005-08,Richmond,Townhouse,,,,,,
2005-08,Richmond,"$294,200",105.5,1.0,4.8,0.0,0.0,0.0
2005-08,Richmond,Apartment,,,,,,
2005-08,Richmond,"$190,000",105.5,-2.2,5.4,0.0,0.0,0.0
2005-09,Richmond,Residential - All Types,,,,,,
2005-09,Richmond,"$331,000",109.0,2.5,6.7,0.0,0.0,0.0
2005-09,Richmond,Detached,,,,,,
2005-09,Richmond,"$536,400",108.8,1.5,7.1,0.0,0.0,0.0
2005-09,Richmond,Townhouse,,,,,,
2005-09,Richmond,"$296,800",106.4,0.9,4.9,0.0,0.0,0.0
2005-09,Richmond,Apartment,,,,,,
2005-09,Richmond,"$201,900",112.1,6.3,7.6,0.0,0.0,0.0
2005-10,Richmond,Residential - All Types,,,,,,
2005-10,Richmond,"$332,000",109.3,0.3,6.3,0.0,0.0,0.0
2005-10,Richmond,Detached,,,,,,
2005-10,Richmond,"$539,600",109.4,0.6,6.8,0.0,0.0,0.0
2005-10,Richmond,Townhouse,,,,,,
2005-10,Richmond,"$300,200",107.6,1.1,5.3,0.0,0.0,0.0
2005-10,Richmond,Apartment,,,,,,
2005-10,Richmond,"$199,800",110.9,-1.1,6.2,0.0,0.0,0.0
2005-11,Richmond,Residential - All Types,,,,,,
2005-11,Richmond,"$335,600",110.5,1.1,7.0,0.0,0.0,0.0
2005-11,Richmond,Detached,,,,,,
2005-11,Richmond,"$542,800",110.1,0.6,6.7,0.0,0.0,0.0
2005-11,Richmond,Townhouse,,,,,,
2005-11,Richmond,"$303,700",108.9,1.2,5.8,0.0,0.0,0.0
2005-11,Richmond,Apartment,,,,,,
2005-11,Richmond,"$203,600",113.0,1.9,8.5,0.0,0.0,0.0
2005-12,Richmond,Residential - All Types,,,,,,
2005-12,Richmond,"$339,500",111.8,1.2,7.1,0.0,0.0,0.0
2005-12,Richmond,Detached,,,,,,
2005-12,Richmond,"$546,000",110.7,0.5,6.4,0.0,0.0,0.0
2005-12,Richmond,Townhouse,,,,,,
2005-12,Richmond,"$307,200",110.1,1.1,6.3,0.0,0.0,0.0
2005-12,Richmond,Apartment,,,,,,
2005-12,Richmond,"$208,400",115.7,2.4,9.0,0.0,0.0,0.0
2006-01,Richmond,Residential - All Types,,,,,,
2006-01,Richmond,"$348,300",114.7,2.6,8.3,14.7,0.0,0.0
2006-01,Richmond,Detached,,,,,,
2006-01,Richmond,"$560,100",113.6,2.6,7.6,13.6,0.0,0.0
2006-01,Richmond,Townhouse,,,,,,
2006-01,Richmond,"$313,300",112.3,2.0,7.5,12.3,0.0,0.0
2006-01,Richmond,Apartment,,,,,,
2006-01,Richmond,"$215,200",119.5,3.3,10.8,19.5,0.0,0.0
2006-02,Richmond,Residential - All Types,,,,,,
2006-02,Richmond,"$356,400",117.4,2.4,10.4,16.7,0.0,0.0
2006-02,Richmond,Detached,,,,,,
2006-02,Richmond,"$574,500",116.5,2.6,8.7,15.6,0.0,0.0
2006-02,Richmond,Townhouse,,,,,,
2006-02,Richmond,"$319,500",114.6,2.0,8.6,13.8,0.0,0.0
2006-02,Richmond,Apartment,,,,,,
2006-02,Richmond,"$219,700",122.0,2.1,15.6,21.9,0.0,0.0
2006-03,Richmond,Residential - All Types,,,,,,
2006-03,Richmond,"$363,300",119.6,1.9,9.7,17.0,0.0,0.0
2006-03,Richmond,Detached,,,,,,
2006-03,Richmond,"$589,300",119.5,2.6,9.8,17.6,0.0,0.0
2006-03,Richmond,Townhouse,,,,,,
2006-03,Richmond,"$325,900",116.9,2.0,9.9,15.3,0.0,0.0
2006-03,Richmond,Apartment,,,,,,
2006-03,Richmond,"$221,200",122.8,0.7,9.5,17.9,0.0,0.0
2006-04,Richmond,Residential - All Types,,,,,,
2006-04,Richmond,"$371,600",122.4,2.3,12.0,19.1,0.0,0.0
2006-04,Richmond,Detached,,,,,,
2006-04,Richmond,"$603,400",122.4,2.4,11.9,19.5,0.0,0.0
2006-04,Richmond,Townhouse,,,,,,
2006-04,Richmond,"$332,100",119.1,1.9,10.7,16.5,0.0,0.0
2006-04,Richmond,Apartment,,,,,,
2006-04,Richmond,"$226,600",125.8,2.4,13.4,20.5,0.0,0.0
2006-05,Richmond,Residential - All Types,,,,,,
2006-05,Richmond,"$378,600",124.7,1.9,12.9,20.7,0.0,0.0
2006-05,Richmond,Detached,,,,,,
2006-05,Richmond,"$617,900",125.3,2.4,13.8,21.4,0.0,0.0
2006-05,Richmond,Townhouse,,,,,,
2006-05,Richmond,"$338,300",121.3,1.8,11.4,17.9,0.0,0.0
2006-05,Richmond,Apartment,,,,,,
2006-05,Richmond,"$228,600",126.9,0.9,12.3,21.9,0.0,0.0
2006-06,Richmond,Residential - All Types,,,,,,
2006-06,Richmond,"$388,000",127.8,2.5,14.3,22.4,0.0,0.0
2006-06,Richmond,Detached,,,,,,
2006-06,Richmond,"$632,700",128.3,2.4,15.9,23.4,0.0,0.0
2006-06,Richmond,Townhouse,,,,,,
2006-06,Richmond,"$344,700",123.6,1.9,12.3,19.3,0.0,0.0
2006-06,Richmond,Apartment,,,,,,
2006-06,Richmond,"$236,000",131.0,3.2,13.2,23.5,0.0,0.0
2006-07,Richmond,Residential - All Types,,,,,,
2006-07,Richmond,"$391,100",128.8,0.8,12.3,21.6,0.0,0.0
2006-07,Richmond,Detached,,,,,,
2006-07,Richmond,"$636,500",129.1,0.6,13.6,22.3,0.0,0.0
2006-07,Richmond,Townhouse,,,,,,
2006-07,Richmond,"$348,400",124.9,1.1,11.2,19.5,0.0,0.0
2006-07,Richmond,Apartment,,,,,,
2006-07,Richmond,"$238,200",132.3,1.0,10.7,22.6,0.0,0.0
2006-08,Richmond,Residential - All Types,,,,,,
2006-08,Richmond,"$393,300",129.5,0.5,10.3,21.8,0.0,0.0
2006-08,Richmond,Detached,,,,,,
2006-08,Richmond,"$640,300",129.9,0.6,11.5,21.2,0.0,0.0
2006-08,Richmond,Townhouse,,,,,,
2006-08,Richmond,"$352,200",126.3,1.1,10.2,19.7,0.0,0.0
2006-08,Richmond,Apartment,,,,,,
2006-08,Richmond,"$238,200",132.3,0.0,8.4,25.4,0.0,0.0
2006-09,Richmond,Residential - All Types,,,,,,
2006-09,Richmond,"$397,700",131.0,1.2,9.5,20.2,0.0,0.0
2006-09,Richmond,Detached,,,,,,
2006-09,Richmond,"$644,100",130.6,0.5,9.3,20.0,0.0,0.0
2006-09,Richmond,Townhouse,,,,,,
2006-09,Richmond,"$356,100",127.7,1.1,9.2,20.0,0.0,0.0
2006-09,Richmond,Apartment,,,,,,
2006-09,Richmond,"$243,200",135.0,2.0,9.9,20.4,0.0,0.0
2006-10,Richmond,Residential - All Types,,,,,,
2006-10,Richmond,"$395,900",130.4,-0.5,6.5,19.3,0.0,0.0
2006-10,Richmond,Detached,,,,,,
2006-10,Richmond,"$643,200",130.4,-0.2,6.5,19.2,0.0,0.0
2006-10,Richmond,Townhouse,,,,,,
2006-10,Richmond,"$356,100",127.7,0.0,7.2,18.7,0.0,0.0
2006-10,Richmond,Apartment,,,,,,
2006-10,Richmond,"$239,500",133.0,-1.5,5.7,19.9,0.0,0.0
2006-11,Richmond,Residential - All Types,,,,,,
2006-11,Richmond,"$394,300",129.8,-0.5,4.1,17.5,0.0,0.0
2006-11,Richmond,Detached,,,,,,
2006-11,Richmond,"$642,300",130.3,-0.1,4.0,18.3,0.0,0.0
2006-11,Richmond,Townhouse,,,,,,
2006-11,Richmond,"$356,000",127.6,-0.1,5.2,17.2,0.0,0.0
2006-11,Richmond,Apartment,,,,,,
2006-11,Richmond,"$236,400",131.3,-1.3,3.5,16.2,0.0,0.0
2006-12,Richmond,Residential - All Types,,,,,,
2006-12,Richmond,"$394,200",129.8,0.0,1.6,16.1,0.0,0.0
2006-12,Richmond,Detached,,,,,,
2006-12,Richmond,"$641,500",130.1,-0.2,1.4,17.5,0.0,0.0
2006-12,Richmond,Townhouse,,,,,,
2006-12,Richmond,"$356,000",127.6,0.0,3.2,15.9,0.0,0.0
2006-12,Richmond,Apartment,,,,,,
2006-12,Richmond,"$236,900",131.5,0.2,0.4,13.7,0.0,0.0
2007-01,Richmond,Residential - All Types,,,,,,
2007-01,Richmond,"$398,800",131.3,1.2,1.9,14.5,0.0,0.0
2007-01,Richmond,Detached,,,,,,
2007-01,Richmond,"$648,900",131.6,1.2,1.9,15.8,0.0,0.0
2007-01,Richmond,Townhouse,,,,,,
2007-01,Richmond,"$359,900",129.0,1.1,3.3,14.9,0.0,0.0
2007-01,Richmond,Apartment,,,,,,
2007-01,Richmond,"$239,900",133.2,1.3,0.7,11.5,0.0,0.0
2007-02,Richmond,Residential - All Types,,,,,,
2007-02,Richmond,"$404,100",133.1,1.4,2.8,13.4,0.0,0.0
2007-02,Richmond,Detached,,,,,,
2007-02,Richmond,"$656,400",133.1,1.1,2.5,14.2,0.0,0.0
2007-02,Richmond,Townhouse,,,,,,
2007-02,Richmond,"$363,900",130.5,1.2,3.3,13.9,0.0,0.0
2007-02,Richmond,Apartment,,,,,,
2007-02,Richmond,"$244,300",135.6,1.8,2.5,11.1,0.0,0.0
2007-03,Richmond,Residential - All Types,,,,,,
2007-03,Richmond,"$408,900",134.6,1.1,2.7,12.5,0.0,0.0
2007-03,Richmond,Detached,,,,,,
2007-03,Richmond,"$664,000",134.7,1.2,3.1,12.7,0.0,0.0
2007-03,Richmond,Townhouse,,,,,,
2007-03,Richmond,"$367,900",131.9,1.1,3.3,12.8,0.0,0.0
2007-03,Richmond,Apartment,,,,,,
2007-03,Richmond,"$247,600",137.5,1.4,1.9,12.0,0.0,0.0
2007-04,Richmond,Residential - All Types,,,,,,
2007-04,Richmond,"$415,200",136.7,1.6,4.8,11.7,0.0,0.0
2007-04,Richmond,Detached,,,,,,
2007-04,Richmond,"$673,600",136.6,1.4,4.8,11.6,0.0,0.0
2007-04,Richmond,Townhouse,,,,,,
2007-04,Richmond,"$371,100",133.1,0.9,4.2,11.8,0.0,0.0
2007-04,Richmond,Apartment,,,,,,
2007-04,Richmond,"$253,800",140.9,2.5,5.9,12.0,0.0,0.0
2007-05,Richmond,Residential - All Types,,,,,,
2007-05,Richmond,"$420,600",138.5,1.3,6.7,11.1,0.0,0.0
2007-05,Richmond,Detached,,,,,,
2007-05,Richmond,"$683,300",138.6,1.5,6.4,10.6,0.0,0.0
2007-05,Richmond,Townhouse,,,,,,
2007-05,Richmond,"$374,300",134.2,0.8,5.2,10.6,0.0,0.0
2007-05,Richmond,Apartment,,,,,,
2007-05,Richmond,"$257,300",142.9,1.4,8.8,12.6,0.0,0.0
2007-06,Richmond,Residential - All Types,,,,,,
2007-06,Richmond,"$424,300",139.7,0.9,7.6,9.3,0.0,0.0
2007-06,Richmond,Detached,,,,,,
2007-06,Richmond,"$693,100",140.6,1.4,8.1,9.6,0.0,0.0
2007-06,Richmond,Townhouse,,,,,,
2007-06,Richmond,"$377,600",135.4,0.9,6.1,9.5,0.0,0.0
2007-06,Richmond,Apartment,,,,,,
2007-06,Richmond,"$256,900",142.6,-0.2,8.4,8.9,0.0,0.0
2007-07,Richmond,Residential - All Types,,,,,,
2007-07,Richmond,"$428,400",141.1,1.0,7.5,9.5,0.0,0.0
2007-07,Richmond,Detached,,,,,,
2007-07,Richmond,"$698,700",141.7,0.8,7.7,9.8,0.0,0.0
2007-07,Richmond,Townhouse,,,,,,
2007-07,Richmond,"$381,400",136.8,1.0,6.0,9.5,0.0,0.0
2007-07,Richmond,Apartment,,,,,,
2007-07,Richmond,"$259,800",144.3,1.2,8.3,9.1,0.0,0.0
2007-08,Richmond,Residential - All Types,,,,,,
2007-08,Richmond,"$433,600",142.8,1.2,7.3,10.3,0.0,0.0
2007-08,Richmond,Detached,,,,,,
2007-08,Richmond,"$704,400",142.9,0.8,7.4,10.0,0.0,0.0
2007-08,Richmond,Townhouse,,,,,,
2007-08,Richmond,"$385,200",138.1,1.0,5.8,9.3,0.0,0.0
2007-08,Richmond,Apartment,,,,,,
2007-08,Richmond,"$265,800",147.6,2.3,8.8,11.6,0.0,0.0
2007-09,Richmond,Residential - All Types,,,,,,
2007-09,Richmond,"$439,100",144.6,1.3,7.4,10.4,0.0,0.0
2007-09,Richmond,Detached,,,,,,
2007-09,Richmond,"$710,200",144.0,0.8,6.9,10.3,0.0,0.0
2007-09,Richmond,Townhouse,,,,,,
2007-09,Richmond,"$389,100",139.5,1.0,5.8,9.2,0.0,0.0
2007-09,Richmond,Apartment,,,,,,
2007-09,Richmond,"$272,300",151.2,2.4,10.0,12.0,0.0,0.0
2007-10,Richmond,Residential - All Types,,,,,,
2007-10,Richmond,"$437,000",143.9,-0.5,5.3,10.4,0.0,0.0
2007-10,Richmond,Detached,,,,,,
2007-10,Richmond,"$712,800",144.6,0.4,5.9,10.9,0.0,0.0
2007-10,Richmond,Townhouse,,,,,,
2007-10,Richmond,"$390,300",139.9,0.3,5.1,9.6,0.0,0.0
2007-10,Richmond,Apartment,,,,,,
2007-10,Richmond,"$264,200",146.7,-3.0,4.1,10.3,0.0,0.0
2007-11,Richmond,Residential - All Types,,,,,,
2007-11,Richmond,"$441,100",145.2,0.9,4.8,11.9,0.0,0.0
2007-11,Richmond,Detached,,,,,,
2007-11,Richmond,"$715,500",145.1,0.3,4.7,11.4,0.0,0.0
2007-11,Richmond,Townhouse,,,,,,
2007-11,Richmond,"$391,600",140.4,0.4,4.6,10.0,0.0,0.0
2007-11,Richmond,Apartment,,,,,,
2007-11,Richmond,"$271,400",150.7,2.7,5.5,14.8,0.0,0.0
2007-12,Richmond,Residential - All Types,,,,,,
2007-12,Richmond,"$441,400",145.3,0.1,4.0,11.9,0.0,0.0
2007-12,Richmond,Detached,,,,,,
2007-12,Richmond,"$718,200",145.6,0.3,3.6,11.9,0.0,0.0
2007-12,Richmond,Townhouse,,,,,,
2007-12,Richmond,"$392,900",140.9,0.4,4.1,10.4,0.0,0.0
2007-12,Richmond,Apartment,,,,,,
2007-12,Richmond,"$269,300",149.5,-0.8,4.8,13.7,0.0,0.0
2008-01,Richmond,Residential - All Types,,,,,,
2008-01,Richmond,"$450,000",148.2,2.0,5.0,12.9,48.2,0.0
2008-01,Richmond,Detached,,,,,,
2008-01,Richmond,"$731,800",148.4,1.9,4.7,12.8,48.4,0.0
2008-01,Richmond,Townhouse,,,,,,
2008-01,Richmond,"$398,200",142.8,1.3,4.4,10.7,42.8,0.0
2008-01,Richmond,Apartment,,,,,,
2008-01,Richmond,"$276,100",153.3,2.5,6.2,15.1,53.3,0.0
2008-02,Richmond,Residential - All Types,,,,,,
2008-02,Richmond,"$456,400",150.3,1.4,5.3,12.9,49.4,0.0
2008-02,Richmond,Detached,,,,,,
2008-02,Richmond,"$745,700",151.2,1.9,5.8,13.6,50.0,0.0
2008-02,Richmond,Townhouse,,,,,,
2008-02,Richmond,"$403,700",144.7,1.3,4.8,10.9,43.7,0.0
2008-02,Richmond,Apartment,,,,,,
2008-02,Richmond,"$279,700",155.3,1.3,5.2,14.5,55.1,0.0
2008-03,Richmond,Residential - All Types,,,,,,
2008-03,Richmond,"$463,900",152.7,1.6,5.6,13.4,49.4,0.0
2008-03,Richmond,Detached,,,,,,
2008-03,Richmond,"$760,600",154.2,2.0,7.1,14.5,51.8,0.0
2008-03,Richmond,Townhouse,,,,,,
2008-03,Richmond,"$409,300",146.8,1.5,5.2,11.3,44.8,0.0
2008-03,Richmond,Apartment,,,,,,
2008-03,Richmond,"$280,200",155.6,0.2,2.9,13.2,49.3,0.0
2008-04,Richmond,Residential - All Types,,,,,,
2008-04,Richmond,"$468,700",154.3,1.0,7.2,12.9,50.1,0.0
2008-04,Richmond,Detached,,,,,,
